path,present,nbytes,sha256,role,status
phase1_vina/confs/3RCD_EH120_084.txt,1,495,b1325575848975909c0fa911c2f9ee6873faa46d5926ee3e2baf4716fe7d5740,remediation,post_fix
phase1_vina/confs/3RCD_EH120_085.txt,1,495,25a4e1c20ac2cda3d3ec9cf502eabf343cd30197a9bbf6b23a24cc42e2fae392,remediation,post_fix
phase1_vina/confs/3RCD_EH120_086.txt,1,495,0f693760253f9c0d1957fb30be30fd3087666dafea2ed3e1736eec38a66fc1c2,remediation,post_fix
phase1_vina/confs/3RCD_EH120_087.txt,1,495,5ab20e0894dcac20076a5decea0f371fb2e844c7d27b87cc421f31fb2b37a8f1,remediation,post_fix
phase1_vina/confs/3RCD_EH120_088.txt,1,495,be83796bbdaf178982934b5f6247c6b0fb4d7ff31273e9dac8a914095491ccc0,remediation,post_fix
phase1_vina/confs/3RCD_EH120_089.txt,1,495,ea7558ad23a6985399b8ecf03019694ef8409465718043c8f9347e586a3d463e,remediation,post_fix
phase1_vina/confs/3RCD_EH120_090.txt,1,495,d569898959c60bb8d3ea5b493e6ca089676ad5aea368eb59ae23b1a2852feb37,remediation,post_fix
phase1_vina/confs/3RCD_EH120_091.txt,1,495,76ba27897a39e711ad97e2a61c10b664b10d41aa4f19e4a31212828f8c45f989,remediation,post_fix
phase1_vina/confs/3RCD_EH120_092.txt,1,495,0a358e43bd37499b526e3b49371ee48538a81a5ae40f64fd6ca3fd5cae673b80,remediation,post_fix
phase1_vina/confs/3RCD_EH120_093.txt,1,495,a011bc94869186b79ac822612bb0f8b3412b6c1f5260cc905becd5f251263c0a,remediation,post_fix
phase1_vina/confs/3RCD_EH120_094.txt,1,495,13a81773d9608154bf8bd05118544bb380a468a5bf65f8708493f31e8c5a9d20,remediation,post_fix
phase1_vina/confs/3RCD_EH120_095.txt,1,495,62f235befc510b35ffa281a43b9dca5d099c759a03161fbabcc9b2188573a712,remediation,post_fix
phase1_vina/confs/3RCD_EH120_096.txt,1,495,bed55a85615ef5a4e06e3e3dbd3bd3963cbd63da35186b8e4490e274310fba60,remediation,post_fix
phase1_vina/confs/3RCD_EH120_097.txt,1,495,c3f6db8bea96c4d83797fbf5a841acac72a9f39d6f6c7b2bcdf93707a2933433,remediation,post_fix
phase1_vina/confs/3RCD_EH120_098.txt,1,495,f9bb8e508e6fcdbfedb4428cf57f479e5df728cc7d0fa06b1b00c3dcd311505d,remediation,post_fix
phase1_vina/confs/3RCD_EH120_099.txt,1,495,93b672efe508b3505eb51de5d2d205c170a5fc5a427ba79be8ae4aab420c8f81,remediation,post_fix
phase1_vina/confs/3RCD_EH120_100.txt,1,495,23d227845965e046fc9263c561a6712733d91b724dae3b68ae505d96225f3b92,remediation,post_fix
phase1_vina/confs/3RCD_EH120_101.txt,1,495,7102065496c2ad467037c25f00a4eb3a3bffe5ab10ca7615b992a68418192518,remediation,post_fix
phase1_vina/confs/3RCD_EH120_102.txt,1,495,794ae8518be8cb58e5fb64a5387f272bfc807cad2fa721d7dab96ed87bce20a5,remediation,post_fix
phase1_vina/confs/3RCD_EH120_103.txt,1,495,33f16874aa2f7f6be5b4fcb8a599a12250cf1135f0c4609af0bb4283e759e6e8,remediation,post_fix
phase1_vina/confs/3RCD_EH120_104.txt,1,495,48a2fe8ca986aaa8fcfdfd6569399db9f54f76f514aa4ce550cf3e9c94b8e71c,remediation,post_fix
phase1_vina/confs/3RCD_EH120_105.txt,1,495,adcff88d9157aa90b321b169c9a519101dd0115c4242e26eca0cde45fef63904,remediation,post_fix
phase1_vina/confs/3RCD_EH120_106.txt,1,495,58ee2af3269a6aca46a89edbebfdb847c696a83821628f3200481d7105759a9c,remediation,post_fix
phase1_vina/confs/3RCD_EH120_107.txt,1,495,a091c4f7bb0946a45cf5717b4bff4fe4c25f3ba92d16d0bdc83887eb1da0e526,remediation,post_fix
phase1_vina/confs/3RCD_EH120_108.txt,1,495,7c138c8547441f0ad237fce85b594cd8d658194caaf9e7d2cab360941f98b1db,remediation,post_fix
phase1_vina/confs/3RCD_EH120_109.txt,1,495,d140d7212d8b72d1dd50d8baeb960446f6702429546f22bbe9e43a49c74203a9,remediation,post_fix
phase1_vina/confs/3RCD_EH120_110.txt,1,495,22ae8d65fbe9586a37b90d84c3dd5260495d2d121e3e5b7a8a6ca1d990583fdf,remediation,post_fix
phase1_vina/confs/3RCD_EH40_01.txt,1,492,cf7667d220510698c391f08b2e7ec80c31208b0c7ee4d0a724783b5bad3ae807,remediation,post_fix
phase1_vina/confs/3RCD_EH40_02.txt,1,493,b68901b57f82059a11fd5d142acf4beecc2eb724cfceb4faefd8d960ff3da180,remediation,post_fix
phase1_vina/confs/3RCD_EH40_03.txt,1,493,4e8c67bd85c0b538da294c3314abeae4d1914657ca3890824b15121e09182dcd,remediation,post_fix
phase1_vina/confs/3RCD_EH40_04.txt,1,494,3f2c6ddee37dc7278fe06fcbbaf4c7321bd66447344d9c4cc73e1144418ed93d,remediation,post_fix
phase1_vina/confs/3RCD_EH40_05.txt,1,493,74c63e77468a4ffbcd33cc953c47a5e65f3fef8181e598352883dc0d37bfcc64,remediation,post_fix
phase1_vina/confs/3RCD_EH40_06.txt,1,492,563fbd39c455f81134cfb13822660f77511420e325557f5087f6121cc56532e5,remediation,post_fix
phase1_vina/confs/3RCD_EH40_07.txt,1,493,9e7893f557cad99264bec592be18ed58e828b0996a68c3cb61fe82ce8f894b77,remediation,post_fix
phase1_vina/confs/3RCD_EH40_08.txt,1,493,5915e37010ce684c28e6978db48f444da4c1f74b23c2c95056284e3f6903f083,remediation,post_fix
phase1_vina/confs/3RCD_EH40_09.txt,1,494,59b69f4176354cd3b81c21b1fe56dbed92ac1c0391380100b5233f6fca9119cb,remediation,post_fix
phase1_vina/confs/3RCD_EH40_10.txt,1,494,c19aa1d8f85a1254e1acae1e8fa66b2f3ad5203bb34ca8b044262845bfde9f4e,remediation,post_fix
phase1_vina/confs/3RCD_EH40_11.txt,1,493,584dbe37836cd0c8d1469e8ac73911cdb6fa35fb33508d3ff85187dac5393920,remediation,post_fix
phase1_vina/confs/3RCD_EH40_12.txt,1,492,558b4b2dd013e0cfb4a2cdf17a5aabf6946b070c73d1cbe99e3e2ad38970de4e,remediation,post_fix
phase1_vina/confs/3RCD_EH40_13.txt,1,494,3b14bf51e68042909f85aab5de2dc4c993b1d7868107cfc3949749bf57b7d5e4,remediation,post_fix
phase1_vina/confs/3RCD_EH40_14.txt,1,494,82a0d0461a698121d43aadc7139176027c0b2bdf1ce4a82032a4bb9ccf97b9bd,remediation,post_fix
phase1_vina/confs/3RCD_EH40_15.txt,1,494,63321920186ac1bff41daa162e24c8499a7fae6895a91b34ea68fdf139339967,remediation,post_fix
phase1_vina/confs/3RCD_EH40_16.txt,1,492,d422a9b2f49a2bc2e4599b6795723d6055aa3b0e5912ab37d031eab8bdcf5347,remediation,post_fix
phase1_vina/confs/3RCD_EH40_17.txt,1,493,eda3ff6eb8c53422a694cfa290c584c95861f944fe2885488edd041422a6658e,remediation,post_fix
phase1_vina/confs/3RCD_EH40_18.txt,1,494,65a7bca3984671a492e1e9095860e2b631a75a594e568e70db7c2c04217bff32,remediation,post_fix
phase1_vina/confs/3RCD_EH40_19.txt,1,493,d4185fbebc56ec8cef69886be5e91d8b905fbcfcf2fd27d93bba2c0c64a7bf44,remediation,post_fix
phase1_vina/confs/3RCD_EH40_20.txt,1,493,063c0cf3fb32b34e3f52cbaaa392110d67c27c0d1650324e6b967b54b9119d23,remediation,post_fix
phase1_vina/confs/3RCD_EH40_21.txt,1,494,0cd17c24daf8ee16efc36c712dbc66da464ab49166383f1aabbfeeab0c84947e,remediation,post_fix
phase1_vina/confs/3RCD_EH40_22.txt,1,493,0ca932aaeeeafbdd634a717b36f87e3c9ddb64863daaadd222be224070da0e9f,remediation,post_fix
phase1_vina/confs/3RCD_EH40_23.txt,1,493,fd7c581aca9e12c8e0fbb22e684d1cd82d1659523f0fb6bd63525863f154feb3,remediation,post_fix
phase1_vina/confs/3RCD_EH40_24.txt,1,493,da706a1eafab35f08272134fd9d0bbfe10bfb3604db1b1bd096017542ee2bafd,remediation,post_fix
phase1_vina/confs/3RCD_EH40_25.txt,1,494,f574e97ed79a3ab4e5c05abf681064071593b70f98a935d88fc17ad2920b1fc9,remediation,post_fix
phase1_vina/confs/3RCD_EH40_26.txt,1,492,4a84b7510ef325787435c8bebbfd241b6ba57bac6b004a59bcf441d23f063326,remediation,post_fix
phase1_vina/confs/3RCD_EH40_27.txt,1,494,e9181525f6419099392295fcb2ea7d08072fe745e1bbfb7b9787ae177d88bdf8,remediation,post_fix
phase1_vina/confs/3RCD_EH40_28.txt,1,492,afee6afa37f9980dbf977b2cb9cb1cbd9e4f21fe37a69addaefd8c1f81cf1469,remediation,post_fix
phase1_vina/confs/3RCD_EH40_29.txt,1,493,ba8a61e73b9afeb4a358fd3ce62602d96ccdf036a9733239a2f8d5b5b5e57305,remediation,post_fix
phase1_vina/confs/3RCD_EH40_30.txt,1,492,f72f3d9557e74ec7efb2ea2359bb8f9623de88821265ff22c47ac41956a92465,remediation,post_fix
phase1_vina/confs/3RCD_EH40_31.txt,1,493,d550768e23344359eaa63a1e1adfb1986c245c4dc6fef1cf9a0517d8c4997274,remediation,post_fix
phase1_vina/confs/3RCD_EH40_32.txt,1,494,a8a1b76f4d26dc5de94252b237ad4d8f0c90404d72992b50199541380d4df6e2,remediation,post_fix
phase1_vina/confs/3RCD_EH40_33.txt,1,493,e4978392c9f4ad31e122f209a533a5455eeff275c9d7155d3ca122eaeb84c515,remediation,post_fix
phase1_vina/confs/3RCD_EH40_34.txt,1,493,06b48c513f8726aa29b915b0105e303f08c9f4dba40b0547fe59719143b09a05,remediation,post_fix
phase1_vina/confs/3RCD_EH40_35.txt,1,493,4eaf8f06f904183dd2dd4ac209d7eac49006a35716aa80d657e73d758112f118,remediation,post_fix
phase1_vina/confs/3RCD_EH40_36.txt,1,492,67b71c20489a9e7f37c56c0cf64eb7dd137de9723be19fb8094bca2d7cb0e54b,remediation,post_fix
phase1_vina/confs/3RCD_EH40_37.txt,1,494,9674e740b47005e8bb5d0fcc0cc98db817ff0a4c624e5988b9adb5c5410e2a05,remediation,post_fix
phase1_vina/confs/3RCD_EH40_38.txt,1,492,261ce756695a16bc780bf347c9153ff25d7e253055699c984fe6547b673f1ff9,remediation,post_fix
phase1_vina/confs/3RCD_EH40_39.txt,1,494,8252c5009597c145371a6966f9cc3dc3ba8b24906916d76fd12cf8c21ab257d5,remediation,post_fix
phase1_vina/confs/3RCD_EH40_40.txt,1,493,2899cdb21c610f9e0c611e5b8aca6d692fc3869853ffdcee4274a101953ba4c4,remediation,post_fix
phase1_vina/job_manifest.csv,1,118706,8f981082e8993126b3437f0c462d7a406ddf48b44c466f338563a7bb3d0622e6,remediation,post_fix
phase1_vina/out/3POZ_EH120_041_out.pdbqt,1,35730,c088581c44e7c177c44a15d51bdc14fde9328cb3add0c165010103da0d33936b,remediation,post_fix
phase1_vina/out/3POZ_EH120_042_out.pdbqt,1,26001,d53389279ecf43c34c2f7f54f6c3f2e3f5c610a212c61d717ccc8978ba2bbec0,remediation,post_fix
phase1_vina/out/3POZ_EH120_043_out.pdbqt,1,35136,79a5d29fc6a020196d31bc1004e5c4b0612bfee31948a20158a871b974d6f0b8,remediation,post_fix
phase1_vina/out/3POZ_EH120_044_out.pdbqt,1,32301,7472648b93405038ab9776c2f6fcb0e3e939cf5c328fa6bb56cf23d6061640fb,remediation,post_fix
phase1_vina/out/3POZ_EH120_045_out.pdbqt,1,32499,c3f515a5eee53272f62f7255deab70356f8dbdcf7776d02633b0957ce310a8b8,remediation,post_fix
phase1_vina/out/3POZ_EH120_046_out.pdbqt,1,35019,a16f4e4a628f6800c4f4a6bf5ab0712531f660bbf1acd2340730925ec560d8aa,remediation,post_fix
phase1_vina/out/3POZ_EH120_047_out.pdbqt,1,39321,9607e83a4aa30ee1809695fa475e88d91126bc6e5e95a7c9ca260009be9a1750,remediation,post_fix
phase1_vina/out/3POZ_EH120_048_out.pdbqt,1,25236,5a883157f1a70275a619813c3c06093188432e779a66adc3065a4f29c3951a42,remediation,post_fix
phase1_vina/out/3POZ_EH120_049_out.pdbqt,1,32301,2049628e6db87a3b80e2b17cb649b88a72ebc5df87cfa265fb765e9dfc5c8b48,remediation,post_fix
phase1_vina/out/3POZ_EH120_050_out.pdbqt,1,39204,dee1a74ae16eeb55ef4e226aa62215edbf93cac9af0f6364d8674e7624154934,remediation,post_fix
phase1_vina/out/3POZ_EH120_051_out.pdbqt,1,24453,1c1acb6fd8e0e256b7900ae5c15eb976eba1d2b68f21fae253698e59828e5439,remediation,post_fix
phase1_vina/out/3POZ_EH120_052_out.pdbqt,1,31338,63d451b73ad55d797e40ad80aa20e30ccf4de5b37836380866e083c3dfd9216d,remediation,post_fix
phase1_vina/out/3POZ_EH120_053_out.pdbqt,1,35280,b2b7af5bbc387a7ad3c0b5fc8263a422a28147520be029085a6f3f456eef357c,remediation,post_fix
phase1_vina/out/3POZ_EH120_054_out.pdbqt,1,21906,8fcf0b74cd27dddd2c7e9aef1129e71bb86d47a1bb4eb521d38ecddd7812cccc,remediation,post_fix
phase1_vina/out/3POZ_EH120_055_out.pdbqt,1,21736,35ca2e1bbf02a7aaba346af465963ab292ac67ef8dbc5e2067ab145d84516634,remediation,post_fix
phase1_vina/out/3POZ_EH120_056_out.pdbqt,1,37341,14b7952a9410545d50ee7eec5469da998e9d9bba343c6e6d4505e27f0c79d683,remediation,post_fix
phase1_vina/out/3POZ_EH120_057_out.pdbqt,1,20799,03318d5730b11765fe20a1b859741c638c28027d79acfa18d1e075989a05cc82,remediation,post_fix
phase1_vina/out/3POZ_EH120_058_out.pdbqt,1,33399,67f0ef5cf9ea8422e6a5744b922c6c70162829711c6b1eda0e17edd5f3f478a3,remediation,post_fix
phase1_vina/out/3POZ_EH120_059_out.pdbqt,1,30312,9cda559bde09e99b61e8fea7a67b9b42c6c9c1130cfdfca9e4a21cf2b1bed644,remediation,post_fix
phase1_vina/out/3POZ_EH120_060_out.pdbqt,1,28719,1de537ecc160c54f3736e2494b05a3daa45715cb02e1c8dacdf63f416e325a39,remediation,post_fix
phase1_vina/out/3POZ_EH120_061_out.pdbqt,1,37683,bdb2b704838aa56e959221f10ba868324f66f9bdef92602dc2916b8db515a1d4,remediation,post_fix
phase1_vina/out/3POZ_EH120_062_out.pdbqt,1,40014,d3a2e1eaae258de3d4380517076dc4b9c40ef01a310bf1155b444ebef803a367,remediation,post_fix
phase1_vina/out/3POZ_EH120_063_out.pdbqt,1,31518,ccead33bbf969066213af0d94ced95f3dd304a317de8ec265ce8a7c87c0812c7,remediation,post_fix
phase1_vina/out/3POZ_EH120_064_out.pdbqt,1,25281,297cf5222c1121eaccf91734c1ce2bddea0f16ce172f412642d6de1f7657c0c2,remediation,post_fix
phase1_vina/out/3POZ_EH120_065_out.pdbqt,1,25245,c8c251b9ad4287df9e0d1d69ecaedeab028db8a0770050aa9aeeb32be677454e,remediation,post_fix
phase1_vina/out/3POZ_EH120_066_out.pdbqt,1,34776,ca3160a896ca3b470b34f6c384db339db037b86b1b4136750dd345dd691b931f,remediation,post_fix
phase1_vina/out/3POZ_EH120_067_out.pdbqt,1,24093,4c92a6201fd996fb67cf58ce46b6fdcd3abde56a88971cf72c5cd2be3ee18541,remediation,post_fix
phase1_vina/out/3POZ_EH120_068_out.pdbqt,1,45504,edd9ff00dbdc66ac964929a439708eb91c3112ff773e30fd16b4daee3c678d8b,remediation,post_fix
phase1_vina/out/3POZ_EH120_069_out.pdbqt,1,29007,3ab29dbd642c23fefb2ff0d5b0077997a3a3fe92ce585d25243057d968c80b45,remediation,post_fix
phase1_vina/out/3POZ_EH120_070_out.pdbqt,1,24939,b52643dae413fe58bc971d8b2ce7aa1f4c64851301f6ad68fff069189d6d1934,remediation,post_fix
phase1_vina/out/3POZ_EH120_071_out.pdbqt,1,34245,56321c68d6e76174ad1bbc975523054ada66209c64fefdbafd8c1fe7b4b359fc,remediation,post_fix
phase1_vina/out/3POZ_EH120_072_out.pdbqt,1,34965,9eeec47903f267683cdd44fceb45e3de97e8e29de3d5991f5698afda32cc4c97,remediation,post_fix
phase1_vina/out/3POZ_EH120_073_out.pdbqt,1,33120,1ab5d13c3a7a373500555cffbce9d4db2cc4f22495bc6c3c1b170e27d8a7a758,remediation,post_fix
phase1_vina/out/3POZ_EH120_074_out.pdbqt,1,22986,575d26b41a8eb39940b51e0c0b95f499237fd2c0d93aa54c0d11d6ede1271347,remediation,post_fix
phase1_vina/out/3POZ_EH120_075_out.pdbqt,1,26613,6df92473a2cbeded02baa769a9a89b284e2b3f5616643f5d8e2ac12c79bf6e16,remediation,post_fix
phase1_vina/out/3POZ_EH120_076_out.pdbqt,1,23013,03a9bea4479a3ec34a87e4f8283e967c5eecada5b5838ec4d2b28e3dfa658eb5,remediation,post_fix
phase1_vina/out/3POZ_EH120_077_out.pdbqt,1,26163,fe8bb765b2ce75aa3507f9cf69710e938f92dfc57358ca9dc1f7fd91de9d171a,remediation,post_fix
phase1_vina/out/3POZ_EH120_078_out.pdbqt,1,39015,3cc52509209d0e66b173c85bb470bf24c068b38bcb1e07aac3d6f674b21782e4,remediation,post_fix
phase1_vina/out/3POZ_EH120_079_out.pdbqt,1,24255,08c3d284d060ed8f95b133fa8dc6a427f554186923b3b3a13f58a573caf511e6,remediation,post_fix
phase1_vina/out/3POZ_EH120_080_out.pdbqt,1,37926,c103a617b53547f3a67392f4d5cbed5b05895ef0052d42f71361a18133bd5ce5,remediation,post_fix
phase1_vina/out/3POZ_EH120_081_out.pdbqt,1,37359,424be32cdacbb4c60d7086920dc21c3f52ab7dba8f0410dff7f679ed820df5bb,remediation,post_fix
phase1_vina/out/3POZ_EH120_082_out.pdbqt,1,32160,b100f229d83d792af07e0b62862f7993d74b4c82d82154d53b0b78ffb20266ea,remediation,post_fix
phase1_vina/out/3POZ_EH120_083_out.pdbqt,1,37377,542b87133e27aff95d3e266483ef27d6dcbbd8aa2c105698db531c1e7cfe5357,remediation,post_fix
phase1_vina/out/3POZ_EH120_084_out.pdbqt,1,35469,3a5a22438f16cc2e16d55733f2b7979d641e31d2574b6fa098a94afdea738346,remediation,post_fix
phase1_vina/out/3POZ_EH120_085_out.pdbqt,1,38691,7dd1c16754f3f5c7c1c23c0f8ea84a93e4def63e6cdcb7719a963c72826f6649,remediation,post_fix
phase1_vina/out/3POZ_EH120_086_out.pdbqt,1,33224,4bca7cb102e6cb887517a73bbc39a485268a0b25fdb8c64e5eeb03453d221533,remediation,post_fix
phase1_vina/out/3POZ_EH120_087_out.pdbqt,1,38160,a32bc6a965172d06fdd5c642a129e3cc9a27f41b99489e1825093a1df06f9429,remediation,post_fix
phase1_vina/out/3POZ_EH120_088_out.pdbqt,1,39492,8a9fb648ecf4006073df5baf5466c71bc11dedc62d6f0ae0bd72d65fcfbc5e23,remediation,post_fix
phase1_vina/out/3POZ_EH120_089_out.pdbqt,1,37728,97b460dfda2664139283859522ed9dcd65b64e66904cb1adb0f231f0cd17ca87,remediation,post_fix
phase1_vina/out/3POZ_EH120_090_out.pdbqt,1,36495,719ee425889c910c67a57a781f466b95ac5991817ca13ed56f53af89c6e86192,remediation,post_fix
phase1_vina/out/3POZ_EH120_091_out.pdbqt,1,31599,3df0dfa2078d080f82efa838ca8d59abfe4af6e7f66b33ccd3ac64565378026a,remediation,post_fix
phase1_vina/out/3POZ_EH120_092_out.pdbqt,1,37260,ec138a4a7e80221723bd465f8416d5e72342173b259ebebf47497dc04da3d188,remediation,post_fix
phase1_vina/out/3POZ_EH120_093_out.pdbqt,1,38151,cb7c8eaf4742c6b446b5d7e2c3efa34a991c8e74be992827a630f7a0d81969ec,remediation,post_fix
phase1_vina/out/3POZ_EH120_094_out.pdbqt,1,28494,9cc6f4a13ad1543d7ab95fc6a449c557c71e64fcfb08807bc2d1a073a24f1b18,remediation,post_fix
phase1_vina/out/3POZ_EH120_095_out.pdbqt,1,32643,c8504e0b30cd223f085ac13dba78fa34bc13834d5bd707d5a432bc25ddfa450e,remediation,post_fix
phase1_vina/out/3POZ_EH120_096_out.pdbqt,1,34821,5e219adcdd912e27881c08a82143ab44ea369228ec2fcdbb480e303c3ddfd291,remediation,post_fix
phase1_vina/out/3POZ_EH120_097_out.pdbqt,1,31617,5267d785f2ab5c9967b0ea46357946f903f6a9beea62636a93f7f5fa56ff6b59,remediation,post_fix
phase1_vina/out/3POZ_EH120_098_out.pdbqt,1,34002,a020d9d192e656a44223b519216b36402c0cb9832a9d6c3ab6ebe2852fbf4db3,remediation,post_fix
phase1_vina/out/3POZ_EH120_099_out.pdbqt,1,36342,b7d0900e922a5dfbef305a60b9dd6e683032c335774aa1e4037862466f7aae1f,remediation,post_fix
phase1_vina/out/3POZ_EH120_100_out.pdbqt,1,35829,929c754dea9f90e4ef10b619c6ecf9958fad0373210d0b427b94aeeb1ef5be27,remediation,post_fix
phase1_vina/out/3POZ_EH120_101_out.pdbqt,1,35667,986c96da28859dd0990e02f6428f83f28b74e61dffdcda06c1d8ce75cb623111,remediation,post_fix
phase1_vina/out/3POZ_EH120_102_out.pdbqt,1,23661,35c89156784f9081da05111c034354ebf5a5a52cd06ddf3fde9a71324e832183,remediation,post_fix
phase1_vina/out/3POZ_EH120_103_out.pdbqt,1,23022,d275fe8331c405ba5a378579ae0cc48bceeff70f1cb1ebbee60d9bc524e5b4f5,remediation,post_fix
phase1_vina/out/3POZ_EH120_104_out.pdbqt,1,27135,616381610fbd5a1ebb1c9f507bb045ca523b84397d58aa80332d9130954f9920,remediation,post_fix
phase1_vina/out/3POZ_EH120_105_out.pdbqt,1,23445,1830c77e8bc1fb2b62e8825c8931a96823ac28a7459a1310bf0dceb5ad93c26c,remediation,post_fix
phase1_vina/out/3POZ_EH120_106_out.pdbqt,1,21636,1158e16bf9e771c1964403b9c1a3c0276d93f8f9834a5f7ff0c2d20f85d91041,remediation,post_fix
phase1_vina/out/3POZ_EH120_107_out.pdbqt,1,32337,da8ce504806df51f3d049494f3cce98e4186e9884188f9a72b488f7cd7ea7b90,remediation,post_fix
phase1_vina/out/3POZ_EH120_108_out.pdbqt,1,31527,2fcde7cfb223b11933861238b26a63fb1e5d75db5e161770650cb100e6036536,remediation,post_fix
phase1_vina/out/3POZ_EH120_109_out.pdbqt,1,19062,a45afd3b0edbbeceaf95f4c11035333b71994818762b1f4693d77acf0634e778,remediation,post_fix
phase1_vina/out/3POZ_EH120_110_out.pdbqt,1,22023,261fdf322e23d016f531c5fce9a374e89d74eb77443017a93dacb2ca0c6c2a0a,remediation,post_fix
phase1_vina/out/3POZ_EH40_01_out.pdbqt,1,38529,1829d605b6e116d24c9cfd2e2d3b1544c28c0cce6c31d206f6761fa0622d939c,remediation,post_fix
phase1_vina/out/3POZ_EH40_02_out.pdbqt,1,40140,44288f247512afad6b9334262ab674263ac617ee5d8edb1668073bf0bbe68c25,remediation,post_fix
phase1_vina/out/3POZ_EH40_03_out.pdbqt,1,37170,8c1a63e7717a78afb9b7eebfa391edf3815d59ab9524b90250b2e05940a8d60f,remediation,post_fix
phase1_vina/out/3POZ_EH40_04_out.pdbqt,1,41427,e78198b460055ed6a0c3f838cdbc6f662eca0d99b43a506df2f5a717cd3a127f,remediation,post_fix
phase1_vina/out/3POZ_EH40_05_out.pdbqt,1,34758,d8b8383e01fed0ff00f3545ce6aab215237f022d7d99ad079cf8c3ea14fa59c1,remediation,post_fix
phase1_vina/out/3POZ_EH40_06_out.pdbqt,1,42543,6c82552c53102780443158728d6fc632c1a767c52181a8c69ddcaafab8d39370,remediation,post_fix
phase1_vina/out/3POZ_EH40_07_out.pdbqt,1,30024,28a2df7a16cf298c49899cf8f4fd889c18ab4fdb3dd058ce4ae39326ee3f883b,remediation,post_fix
phase1_vina/out/3POZ_EH40_08_out.pdbqt,1,38187,012d88d0c17cdd79da5a5f32f07c33cda37148259dcd5f1d7cc89463af057486,remediation,post_fix
phase1_vina/out/3POZ_EH40_09_out.pdbqt,1,41832,f9a477998ff6a2d3bf81e03635fb7334718f1e051b586a550fe58afdda770a69,remediation,post_fix
phase1_vina/out/3POZ_EH40_10_out.pdbqt,1,32013,18de5e777511d85adef0ec16edae7d04b7eee66fa88dd9232a37db5f743735cf,remediation,post_fix
phase1_vina/out/3POZ_EH40_11_out.pdbqt,1,33336,ade1ba2ef5de7d3b72e1ae95ea85e12a7ffc3ff1820bd7f07f35f17f59a92672,remediation,post_fix
phase1_vina/out/3POZ_EH40_12_out.pdbqt,1,33435,0489ea0b9f5c945f7bb56f8158cc469aa07d567709069bf2a0ea061e96b2fabd,remediation,post_fix
phase1_vina/out/3POZ_EH40_13_out.pdbqt,1,36360,0c5a8d7c6c36d8052a3117d302e5cbc3777402e8275e3f70e6ce5b7454a4e81b,remediation,post_fix
phase1_vina/out/3POZ_EH40_14_out.pdbqt,1,27090,2c45706870e72d8bbbaa1f895604429908514e91cb0eb54f6fe915ca854b1a28,remediation,post_fix
phase1_vina/out/3POZ_EH40_15_out.pdbqt,1,27081,a70275e0b0f4f16204cf4e971b5224862c495b1466334d5f9930f3253b7469c2,remediation,post_fix
phase1_vina/out/3POZ_EH40_16_out.pdbqt,1,26595,4b5020462b99c2563996404699984f9a770f24c6f64634b880be16de824eb3da,remediation,post_fix
phase1_vina/out/3POZ_EH40_17_out.pdbqt,1,30384,db299078c7f7afdb2e112ff83dfc3c2f7f68d675751865377bb316bfd6686ef7,remediation,post_fix
phase1_vina/out/3POZ_EH40_18_out.pdbqt,1,36216,361be750d917a4fae9533e7d15f387d7227a4740a36f79067573183a9aa69352,remediation,post_fix
phase1_vina/out/3POZ_EH40_19_out.pdbqt,1,27684,04905421e662927c5aeef09cd613f971c9a5d9aa2a346f62b2a63ef4de4a8829,remediation,post_fix
phase1_vina/out/3POZ_EH40_20_out.pdbqt,1,36864,1e3b1d64630ef82b4cb4bcadbe05a591931157e77dc8d966753982c352d0793b,remediation,post_fix
phase1_vina/out/3POZ_EH40_21_out.pdbqt,1,32787,062534e57ad40238bfa937a35b596102abc0e000f7268defc47a39611b412733,remediation,post_fix
phase1_vina/out/3POZ_EH40_22_out.pdbqt,1,40626,a3a372a7f2b08692e37b2e5a867b18c1955d2c30e0732f3bd9daae20e90a1e3c,remediation,post_fix
phase1_vina/out/3POZ_EH40_23_out.pdbqt,1,33381,d63c107675d912760f8fef5dc276038b47f93351c4950612b1c0490d4e44d044,remediation,post_fix
phase1_vina/out/3POZ_EH40_24_out.pdbqt,1,18495,b2952933f62b71242069bd6a82a1b482995e61156318b45f21fe07ec32cfcca2,remediation,post_fix
phase1_vina/out/3POZ_EH40_25_out.pdbqt,1,17361,9fd2f8a64e4721eea115679fc04c724ae1559be183a20775d959e4b791ac0a45,remediation,post_fix
phase1_vina/out/3POZ_EH40_26_out.pdbqt,1,24525,ab7c9febd434d32b05be789114368786887842030cee2a5cdd8b2c55821403fb,remediation,post_fix
phase1_vina/out/3POZ_EH40_27_out.pdbqt,1,29592,2851dcdd79e52553720b21a8e9af5ca3a973dfa9cb1d4852c28a4988a3cad399,remediation,post_fix
phase1_vina/out/3POZ_EH40_28_out.pdbqt,1,35469,4ec6e4bee8e9b6b5290c0976493c73416d85c5a9b0d98f4abc54ed42cf329f43,remediation,post_fix
phase1_vina/out/3POZ_EH40_29_out.pdbqt,1,31977,f0f706891fe89dcb60ad90749ef01dc153b6abe707e83f7168b8256fa93a5ef6,remediation,post_fix
phase1_vina/out/3POZ_EH40_30_out.pdbqt,1,31509,e00fd207bea3b5dca4c0aebce50640d20af5c8bfae4065fd1acc9001f3def6b5,remediation,post_fix
