document_chembl_id,year,source
CHEMBL4842397,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5029145,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5029165,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5030535,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5042540,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5046229,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5046253,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5096219,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5108025,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5108043,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5108059,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5113467,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5113531,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5126514,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5131445,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5131516,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5137017,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5143580,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5150064,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5154805,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5154811,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5209897,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5210307,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5212743,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5214883,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5214889,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5214926,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5214927,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5223150,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5230127,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5233206,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5233266,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5236653,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5236659,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5241122,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5244238,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5247657,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5252519,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5252533,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5252548,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5252585,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5331096,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5338756,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5346869,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5352392,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5352457,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5360557,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5360595,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5365503,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5385938,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5444388,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5445981,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5446079,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5465560,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5500428,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5506072,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5512615,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5518190,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5532641,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5532668,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5532757,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5537133,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5543120,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5576142,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5579820,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5579880,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5584230,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5620391,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5625175,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5625197,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5647682,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5647683,2008,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5653604,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5653605,2011,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5653618,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5661974,2007,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5661975,2007,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5678808,2012,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5696439,2010,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5705904,2016,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5715952,2015,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5715955,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5725549,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5725787,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5725788,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5726472,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5726547,2017,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5726701,2018,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5727419,2019,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5728076,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5728150,2020,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5728280,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5728361,2021,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5729445,2022,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL5729693,2023,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6071132,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6083185,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6083249,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6092125,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6092139,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6092145,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6092226,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6103578,2025,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6120936,2024,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6121003,2025,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6121005,2025,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6134929,2025,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6153146,2025,ChEMBL document.year API; cached lookup committed for reproducibility
CHEMBL6177937,2024,ChEMBL document.year API; cached lookup committed for reproducibility
