repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,selection_reason
REP_01208,CHEMBL5314961,OCEDURENONE,N#Cc1ccc(N2N=C3c4ccc(C(=O)N5CCC(O)CC5)nc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,UXHQLGLGLZKHTC-CUNXSJBXSA-N,504.03,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccc2c(n1)CCC1C2=NN(c2ccccc2)C1C1CCCC1)N1CCCCC1,62,nlrp3_ml_top
REP_00995,CHEMBL4297502,AVORALSTAT,C=Cc1cc(C(=O)Nc2ccc(C(=N)N)cc2)c(-c2ccc(C(=O)NCC3CC3)nc2C(=O)O)cc1OC,TUWMKPVJGGWGNL-UHFFFAOYSA-N,513.55,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCC1CC1)c1ccc(-c2ccccc2C(=O)Nc2ccccc2)cn1,63,nlrp3_ml_top
REP_00971,CHEMBL4297262,ICOMIDOCHOLIC ACID,CCCCCCCCCCCCCCCCCCCC(=O)N[C@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](O)[C@@H]1[C@@H]2C[C@H](O)[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,SHKXZIQNFMOPBS-OOMQYRRCSA-N,702.12,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,C1CCC2C(C1)CCC1C3CCCC3CCC21,64,nlrp3_ml_top
REP_05733,CHEMBL3545365,ALTIRATINIB,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,GNNDEPIMDAZHRQ-UHFFFAOYSA-N,510.47,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccccc4)CC3)cc2)ccn1)C1CC1,65,nlrp3_ml_top
REP_05762,CHEMBL3581647,BIRABRESIB,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2,GNMUEVRJHCWKTO-FQEVSTJZSA-N,492.0,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CC1N=C(c2ccccc2)c2ccsc2-n2cnnc21)Nc1ccccc1,66,nlrp3_ml_top
REP_07565,CHEMBL1090173,SD-0006,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,CATQHDWESBRRQA-UHFFFAOYSA-N,397.87,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2[nH]nc(C3CCNCC3)c2-c2ccncn2)cc1,67,nlrp3_ml_top
REP_07551,CHEMBL96172,EPOTHILONE D,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1,XOZIUKBZLSUILX-GIQCAXHBSA-N,491.69,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CCCCCCC=CCC(C=Cc2cscn2)OC(=O)CCC1,68,nlrp3_ml_top
REP_07580,CHEMBL1215331,PF-03882845,N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,XNULRSOGWPFPBL-REWPJTCUSA-N,419.91,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(N2N=C3c4ccccc4CCC3C2C2CCCC2)cc1,69,nlrp3_ml_top
REP_05829,CHEMBL3693786,CITARINOSTAT,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO,VLIUIBXPEDFJRF-UHFFFAOYSA-N,467.96,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(N(c2ccccc2)c2ncccn2)cc1,70,nlrp3_ml_top
REP_07345,CHEMBL6068539,ASP-8302,C[C@@H]1CCCN1Cc1sc(NC(=O)c2cnc(N3CCN(CCC(=O)O)[C@@H](C)C3)cn2)nc1-c1cc(Cl)cs1,QEVOTPLHYBIHKJ-SJORKVTESA-N,590.18,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1nc(-c2cccs2)c(CN2CCCC2)s1)c1cnc(N2CCNCC2)cn1,71,nlrp3_ml_top
REP_05818,CHEMBL3674570,EDICOTINIB,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,BNVPFDRNGHMRJS-UHFFFAOYSA-N,461.61,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc(C2CCOCC2)nc1C1=CCCCC1)c1ncc[nH]1,72,nlrp3_ml_top
REP_05810,CHEMBL3666807,VELSECORAT,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,ZZWJKLGCDHYVMB-BWGXUDETSA-N,606.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC1CCOC1)c1cccc(-n2ncc3cc(OCc4ccc5c(c4)OCCO5)ccc32)c1,73,nlrp3_ml_top
REP_07494,CHEMBL87223,AMINOQUINURIDE,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,HOUSDILKOJMENG-UHFFFAOYSA-N,372.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc2ncccc2c1)Nc1ccc2ncccc2c1,74,nlrp3_ml_top
REP_04075,CHEMBL2106589,ENOCITABINE,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,SAMRUMKYXPVKPA-VFKOLLTISA-N,565.8,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1ncccn1C1CCCO1,75,nlrp3_ml_top
REP_05952,CHEMBL3982690,ALOBRESIB,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2nc(C3CC3)[nH]c2c1,CMSUJGUHYXQSOK-UHFFFAOYSA-N,437.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(C(c2ccccn2)c2cc(-c3cnoc3)cc3[nH]c(C4CC4)nc23)nc1,76,nlrp3_ml_top
REP_07356,CHEMBL6068562,SPH-5030,CCOc1cc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@H]1CCCN1C,HTAMCULFUCGZAM-FKYOTISTSA-N,582.64,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(C=CC1CCCN1)Nc1ccc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)cc3)c2c1,77,nlrp3_ml_top
REP_07361,CHEMBL607707,PELITINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,WVUNYSQLFKLYNI-AATRIKPKSA-N,467.93,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Nc2ccnc3ccccc23)cc1,78,nlrp3_ml_top
REP_07109,CHEMBL5314579,ZILURGISERTIB,Nc1ncc(-c2ccc([C@@]34C[C@@H]3CN(C3CCOCC3)C4)cc2)cc1C(=O)NC12CCC(O)(CC1)CC2,KPRPFTOLWQQUAV-OCVAFRRMSA-N,502.66,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC12CCC(CC1)CC2)c1cncc(-c2ccc(C34CC3CN(C3CCOCC3)C4)cc2)c1,79,nlrp3_ml_top
REP_07133,CHEMBL5314955,FIRUGLIPEL,CC[C@@H](Oc1ccc(C(=O)C2CC2)cc1)c1nc(-c2ccc(C(=O)N[C@H](C)CO)c(F)c2)no1,LRXRIKVDAVVQCP-SPLOXXLWSA-N,467.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccc(OCc2nc(-c3ccccc3)no2)cc1)C1CC1,80,nlrp3_ml_top
REP_07139,CHEMBL5315045,FOSIGOTIFATOR,O=C(COc1ccc(Cl)c(F)c1)NC12CCC(NC(=O)COc3ccc(Cl)c(F)c3)(CC1)[C@@H](OCOP(=O)(O)O)C2,IURMHIZNAHLQRX-ANYOXOOPSA-N,639.37,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(COc1ccccc1)NC12CCC(NC(=O)COc3ccccc3)(CC1)CC2,81,nlrp3_ml_top
REP_05950,CHEMBL3977543,BELVARAFENIB,Cc1ccc2c(Nc3cccc(Cl)c3F)nccc2c1NC(=O)c1csc2c(N)ncnc12,KVCQTKNUUQOELD-UHFFFAOYSA-N,478.94,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cccc2c(Nc3ccccc3)nccc12)c1csc2cncnc12,82,nlrp3_ml_top
REP_06446,CHEMBL4301163,ELSULFAVIRINE,CCC(=O)NS(=O)(=O)c1ccc(NC(=O)Cc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)c1,ULTDEARCBRNRGR-UHFFFAOYSA-N,629.29,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Cc1cccc(Oc2ccccc2)c1)Nc1ccccc1,83,nlrp3_ml_top
REP_06464,CHEMBL431651,ENRASENTAN,CCCOc1ccc2c(c1)[C@@H](c1ccc(OC)cc1OCCO)[C@H](C(=O)O)[C@H]2c1ccc2c(c1)OCO2,GLCKXJLCYIJMRB-UPRLRBBYSA-N,506.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(C2CC(c3ccc4c(c3)OCO4)c3ccccc32)cc1,84,nlrp3_ml_top
REP_01022,CHEMBL4297639,LORECIVIVINT,CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5cncc(-c6cccc(F)c6)c5[nH]4)c3c2)c1,AQDWDWAYVBQMAM-UHFFFAOYSA-N,505.56,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2cncc3nc(-c4n[nH]c5ccc(-c6cccnc6)cc45)[nH]c23)cc1,85,nlrp3_ml_top
REP_00963,CHEMBL4292264,MILADEMETAN,CC1(C)CCC2(CC1)N[C@@H](C(=O)N[C@@H]1CC[C@@H](C(N)=O)OC1)[C@H](c1ccnc(Cl)c1F)[C@]21C(=O)Nc2cc(Cl)ccc21,RYAYYVTWKAOAJF-QISPRATLSA-N,618.54,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC1CCCOC1)C1NC2(CCCCC2)C2(C(=O)Nc3ccccc32)C1c1ccncc1,86,nlrp3_ml_top
REP_00951,CHEMBL415049,BARASERTIB,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,GBJVVSCPOBPEIT-UHFFFAOYSA-N,587.55,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Cc1cc(Nc2ncnc3ccccc23)n[nH]1)Nc1ccccc1,87,nlrp3_ml_top
REP_07894,CHEMBL412142,LADUVIGLUSIB,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,AQGNHMOJWBZFQQ-UHFFFAOYSA-N,465.35,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2nc(NCCNc3ccccn3)ncc2-c2ncc[nH]2)cc1,88,nlrp3_ml_top
REP_06404,CHEMBL4297595,LISAVANBULIN,N#CCCNc1nonc1-c1nc2ccccc2n1CC(=O)c1ccc(NC(=O)[C@@H](N)CCCCN)cc1,NIPZLALJRAHABJ-IBGZPJMESA-N,515.58,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Cn1c(-c2cnon2)nc2ccccc21)c1ccccc1,89,nlrp3_ml_top
REP_01000,CHEMBL4297508,DORZAGLIATIN,CC(C)C[C@@H](C(=O)Nc1ccn(C[C@@H](O)CO)n1)N1CC(Oc2ccccc2Cl)=CC1=O,HMUMWSORCUWQJO-QAPCUYQASA-N,462.93,3.0,,True,True,True,primary_atc_phase,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CN1CC(Oc2ccccc2)=CC1=O)Nc1cc[nH]n1,90,nlrp3_ml_top
REP_06432,CHEMBL4297674,BRANEBRUTINIB,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,VJPPLCNBDLZIFG-ZDUSSCGKSA-N,370.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cc(N2CCCCC2)c2cc[nH]c2c1,91,nlrp3_ml_top
REP_06435,CHEMBL4298144,ESAFOXOLANER,O=C(CNC(=O)c1ccc(C2=NO[C@@](c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,OXDDDHGGRFRLEE-QHCPKHFHSA-N,625.88,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(C2CC(c3cccc4ccccc34)=NO2)cc1,92,nlrp3_ml_top
REP_06421,CHEMBL4297640,VECABRUTINIB,NC(=O)[C@H]1CCN(c2ncnc(N)c2F)C[C@@H]1N1CCC[C@@H](Nc2cc(Cl)cc(C(F)(F)F)c2)C1=O,QLRRJMOBVVGXEJ-XHSDSOJGSA-N,529.93,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1C(Nc2ccccc2)CCCN1C1CCCN(c2ccncn2)C1,93,nlrp3_ml_top
REP_02548,CHEMBL2103842,VARLITINIB,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,UWXSAYUXVSFDBQ-CYBMUJFWSA-N,466.95,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1csc(COc2ccc(Nc3ncnc4ccc(NC5=NCCO5)cc34)cc2)n1,94,nlrp3_ml_top
REP_00274,CHEMBL376359,ALOGLIPTIN,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,ZSBOMTDTBDDKMP-OAHLLOKOSA-N,339.4,4.0,,False,True,True,primary_atc_phase,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1cc(N2CCCCC2)n(Cc2ccccc2)c(=O)[nH]1,95,nlrp3_ml_top
REP_07951,CHEMBL4297421,COH-29,O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1,LGGDLPSXAGQFSG-UHFFFAOYSA-N,420.45,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1nc(-c2ccccc2)c(-c2ccccc2)s1)c1ccccc1,96,nlrp3_ml_top
REP_08019,CHEMBL4594384,UMIFOXOLANER,O=C(CNC(=O)c1ccc(C2=NO[C@@](c3cc(Cl)c(F)c(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,TVYPNAKLSTUPJB-QHCPKHFHSA-N,643.87,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(C2CC(c3cccc4ccccc34)=NO2)cc1,97,nlrp3_ml_top
REP_02547,CHEMBL2103838,DILMAPIMOD,Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,ORVNHOYNEHYKJG-UHFFFAOYSA-N,456.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1ccc2c(-c3ccccc3)ncnc2n1-c1ccccc1,98,nlrp3_ml_top
REP_02396,CHEMBL1957287,TEGOBUVIR,Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1,XBEQSQDCBSKCHJ-UHFFFAOYSA-N,517.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2ccc(Cn3ccc4nc(-c5ccccc5)nc-4c3)nn2)cc1,99,nlrp3_ml_top
REP_02578,CHEMBL2103942,NEMADECTIN,CC1=C[C@H]2C(=O)O[C@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@H]([C@@H]1O)[C@@]42O)O[C@]1(C3)C[C@H](O)[C@H](C)[C@@H](/C(C)=C/C(C)C)O1,YNFMRVVYUVPIAN-AQUURSMBSA-N,612.8,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1OC2CC(CC=CCCC=CC=C3COC4CC=CC1C34)OC1(CCCCO1)C2,100,nlrp3_ml_top
REP_05088,CHEMBL2349310,AZD-8797,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,ZMQSLMZOWVGBSM-GXTWGEPZSA-N,403.58,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(CSc2ncc3scnc3n2)cc1,101,nlrp3_ml_top
REP_07946,CHEMBL4297393,KOSN-1724,C/C1=C/C[C@@H](/C(C)=C/c2cc(C)on2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C1,JAYGOFBXDFAXBW-CYEKYUJNSA-N,473.61,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CCCC=CCC=CCC(C=Cc2ccon2)OC(=O)CCC1,102,nlrp3_ml_top
REP_07093,CHEMBL5314541,TACACICLIB,CC(C)[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1cccc(-c2ccc(NC(=O)/C=C/CN3CCOCC3)nc2)c1,CVAXNGIXLUILFO-KPGJNUASSA-N,528.66,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(C=CCN1CCOCC1)Nc1ccc(-c2cccc(CC(=O)Nc3cc(C4CC4)[nH]n3)c2)cn1,103,nlrp3_ml_top
REP_07117,CHEMBL5314629,EMZADIRIB,CC(C)OC(=O)Nc1ccc(-c2cnc([C@H]3CC[C@H](NC(=O)OC(C)C)CC3)s2)c(S(=O)(=O)NC(C)(C)C)c1,OVXFEICGTUUFPE-WGSAOQKQSA-N,580.77,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2cnc(C3CCCCC3)s2)cc1,104,nlrp3_ml_top
REP_07120,CHEMBL5314911,BMS-986310,CC(C)NC(=O)c1ccc2c(c1)[C@]1(CCO2)C[C@H]1C(=O)Nc1cc(C#N)ccc1CCCC(=O)O,QSRLBYGDVFRMPT-IDISGSTGSA-N,475.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1)C1CC12CCOc1ccccc12,105,nlrp3_ml_top
REP_01497,CHEMBL12131,CLOSANTEL,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,JMPFSEBWVLAJKM-UHFFFAOYSA-N,663.08,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc(Cc2ccccc2)cc1)c1ccccc1,106,nlrp3_ml_top
REP_01485,CHEMBL1207366,GW468816,O=C(O)C1C/C(=C2/CCN(c3ccccc3)C2=O)c2ccc(Cl)cc2N1,XDKRVNKVAKCFGW-FOCLMDBBSA-N,368.82,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1C(=C2CCNc3ccccc32)CCN1c1ccccc1,107,nlrp3_ml_top
REP_07091,CHEMBL5314539,ROCBRUTINIB,C=CC(=O)Nc1cc(Nc2nc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)ccc1N1CCN(C2CCOCC2)C[C@@H]1C,OYJVFTNYBWVQHA-SANMLTNESA-N,761.93,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1c2cc3c(n2CCN1c1cc(-c2c[nH]c(=O)c(Nc4ccc(N5CCN(C6CCOCC6)CC5)cc4)n2)ccn1)CCC3,108,nlrp3_ml_top
REP_00725,CHEMBL220360,TARANABANT,C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,QLYKJCMUNUWAGO-GAJHUEQPSA-N,515.96,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(COc1ccccn1)NCC(Cc1ccccc1)c1ccccc1,109,nlrp3_ml_top
REP_00730,CHEMBL223360,LINIFANIB,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,MPVGZUGXCQEXTM-UHFFFAOYSA-N,375.41,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,110,nlrp3_ml_top
REP_01632,CHEMBL1287935,VERUCERFONT,CC[C@H](Nc1cc(C)nc2c(-c3ccc(OC)cc3C)c(C)nn12)c1nc(C)no1,VKHVAUKFLBBZFJ-SFHVURJKSA-N,406.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2cnn3c(NCc4ncno4)ccnc23)cc1,111,nlrp3_ml_top
REP_07584,CHEMBL1233182,GW-695634,CCC(=O)NS(=O)(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2C(=O)c2cc(Cl)cc(C#N)c2)c(C)c1,GAQZNFUDILDDDI-UHFFFAOYSA-N,574.44,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(COc1ccccc1C(=O)c1ccccc1)Nc1ccccc1,112,nlrp3_ml_top
REP_05769,CHEMBL3589904,PF-04531083,COc1ccc(Cl)c(-c2ccc(NC(=O)c3ccnn3C)nc2N)c1,ZRJGMDIPCQOGNI-UHFFFAOYSA-N,357.8,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc(-c2ccccc2)cn1)c1ccn[nH]1,113,nlrp3_ml_top
REP_05770,CHEMBL3590106,ULIXERTINIB,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,KSERXGMCDHOLSS-LJQANCHMSA-N,433.34,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCc1ccccc1)c1cc(-c2ccncc2)c[nH]1,114,nlrp3_ml_top
REP_07703,CHEMBL2181776,BILB-1941,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,JBSNALXXNTWUEC-SFQUDFHCSA-N,562.67,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC1(C(=O)Nc2ccccc2)CCC1)c1ccc2c(C3CCCC3)c(-c3ccccn3)[nH]c2c1,115,nlrp3_ml_top
REP_07642,CHEMBL1911274,BMS-791826,CCN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1F,DZBKAUMYTFPJIS-HSZRJFAPSA-N,531.61,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CC1c2ccccc2Oc2nc(-c3ccccc3)ccc21)Nc1nncs1,116,nlrp3_ml_top
REP_07592,CHEMBL1258517,PKI-179,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,WXUUCRLKXQMWRY-UHFFFAOYSA-N,488.55,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,117,nlrp3_ml_top
REP_01278,CHEMBL94657,PATUPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,QXRSDHAAWVKZLJ-PVYNADRNSA-N,507.69,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CCCCCCC2OC2CC(C=Cc2cscn2)OC(=O)CCC1,118,nlrp3_ml_top
REP_00956,CHEMBL4204869,ELENBECESTAT,C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,AACUJFVOHGRMTR-DPXNYUHVSA-N,437.45,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cccc(C23COCC2CSC=N3)c1)c1cnccn1,119,nlrp3_ml_top
REP_00959,CHEMBL4285417,CERALASERTIB,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,OHUHVTCQTUDPIJ-JYCIKRDWSA-N,412.52,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cc2c(-c3nc(C4CC4)cc(N4CCOCC4)n3)cc[nH]c-2n1,120,nlrp3_ml_top
REP_06823,CHEMBL508583,TRODUSQUEMINE,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCNCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)O,WUJVPODXELZABP-FWJXURDUSA-N,685.07,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,C1CCC2C(C1)CCC1C3CCCC3CCC21,121,nlrp3_ml_top
REP_06839,CHEMBL5095057,BEXIRESTRANT,CC1=C(c2cc(F)cc(F)c2)[C@H](c2ccc(/C=C/CN3CC(CF)C3)cc2)Oc2cc(O)ccc21,DVZLOPUYTKPWHJ-MPWQXXDYSA-N,477.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,C(=Cc1ccc(C2Oc3ccccc3C=C2c2ccccc2)cc1)CN1CCC1,122,nlrp3_ml_top
