ligand_id,target,seed,n_poses,selected_mode,CNNscore,CNNaffinity,centroid_to_crystal_lig_A,pass_pocket_centroid,pocket_overlap_frac,n_key_contacts,key_recovery_frac,ifp_jaccard_vs_np3146,ifp_bits,n_ifp_bits,keep_nlrp3_pose,keep_nlrp3_structural,sdf,d_ALA227,contact_ALA227,d_ALA228,contact_ALA228,d_ARG351,contact_ARG351,d_MET408,contact_MET408,d_TYR443,contact_TYR443,d_PHE575,contact_PHE575,d_ARG578,contact_ARG578
REP_05460,nlrp3_7alv,42,9,1,0.705459356,5.6822753,2.3958179004003513,True,0.9523809523809523,6,0.8571428571428571,0.8,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HBOND:TYR443;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05460_out.sdf,3.4547610626496397,True,2.737680222378059,True,5.933835690343976,False,3.387017271878014,True,3.023212033582823,True,3.288629197705328,True,3.1486527277551626,True
REP_07012,nlrp3_7alv,42,9,1,0.426117659,6.37042284,2.7775627126915343,True,0.6666666666666666,4,0.5714285714285714,0.5789473684210527,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:PHE575;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,11,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07012_out.sdf,3.041373702786298,True,2.865383918430485,True,4.535775347170537,False,4.950075858004604,False,4.791206424273534,False,3.107277103832223,True,2.8894861134810848,True
REP_05252,nlrp3_7alv,42,9,1,0.334816217,6.06392527,1.869410384381854,True,1.0,7,1.0,0.85,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:TYR443;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,18,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05252_out.sdf,3.3646285084686642,True,3.078481606246803,True,4.466473441094216,True,3.6529123997161497,True,3.223097578417385,True,3.177123541822068,True,3.587427072429489,True
REP_07977,nlrp3_7alv,42,9,1,0.705627859,6.42184591,1.0898756582550189,True,1.0,6,0.8571428571428571,0.8947368421052632,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG351;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07977_out.sdf,2.997445245538279,True,3.0609349878754433,True,2.799438872345673,True,4.539112908928352,False,4.145033654869402,True,3.450071448535521,True,3.2862242771910775,True
REP_07969,nlrp3_7alv,42,9,1,0.697434247,6.77268171,2.7323162793035105,True,0.8064516129032258,6,0.8571428571428571,0.7894736842105263,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,15,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07969_out.sdf,4.021836023509672,True,3.7257542860473127,True,6.745191694829733,False,3.8844348366268187,True,3.463937932469345,True,4.043385215385743,True,3.327792211061261,True
REP_05102,nlrp3_7alv,42,9,1,0.362890482,5.60535192,6.964519162595239,False,0.42424242424242425,2,0.2857142857142857,0.21052631578947367,CONTACT:ALA227;CONTACT:ARG578;POLAR:ARG578;WALKER:ALA227,4,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05102_out.sdf,3.6303738099540204,True,5.137843613813081,False,7.262540120371117,False,5.063571664349185,False,7.509244302857643,False,5.4381237573266015,False,2.8763012707294755,True
REP_04623,nlrp3_7alv,42,9,1,0.582873881,6.15694046,3.1519542027752805,True,0.5757575757575758,6,0.8571428571428571,0.8421052631578947,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,16,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04623_out.sdf,3.4937275222890567,True,3.1789232453772858,True,3.989777688042286,True,6.231386603317115,False,4.193287493125173,True,3.3810053238644913,True,3.0844618655447706,True
REP_01345,nlrp3_7alv,42,9,1,0.675283968,5.38107824,2.047938775921848,True,0.75,5,0.7142857142857143,0.65,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA227;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,14,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01345_out.sdf,3.3052313080932723,True,4.460838598290677,True,6.313150481336555,False,5.061516472362805,False,4.184951851574876,True,3.420951183516068,True,2.8245888196337585,True
REP_06470,nlrp3_7alv,42,9,1,0.776813388,5.35395288,4.139917438646391,True,0.8823529411764706,5,0.7142857142857143,0.65,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:TYR443;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,14,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06470_out.sdf,3.588049888170463,True,3.090424566301529,True,7.3575097009789925,False,4.505554127962508,False,2.7567624126863013,True,3.493887662761925,True,3.5210978401629283,True
REP_00142,nlrp3_7alv,42,9,1,0.431991875,5.65687895,2.468356188733577,True,0.5925925925925926,5,0.7142857142857143,0.65,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA227;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227,14,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00142_out.sdf,2.8293071590055394,True,4.682954302574381,False,6.425115874441494,False,3.7921712777774186,True,3.5429002243924375,True,3.242544679723009,True,2.944540371603014,True
REP_01948,nlrp3_7alv,42,9,1,0.456805438,6.2050209,2.2021975093965542,True,0.6206896551724138,6,0.8571428571428571,0.7894736842105263,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,15,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01948_out.sdf,3.623452635263765,True,3.5437532363300805,True,6.253470316552248,False,4.059231947055998,True,2.7230240542455757,True,3.6870938420387396,True,3.090614987344751,True
REP_08132,nlrp3_7alv,42,9,1,0.298008382,6.62412882,1.9823156292758144,True,0.7631578947368421,6,0.8571428571428571,0.8947368421052632,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG351;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08132_out.sdf,2.991351199708925,True,3.1381218905580983,True,2.8544006376120366,True,5.129400549771873,False,4.000083624125877,True,3.418220882271941,True,3.410717519818955,True
REP_00697,nlrp3_7alv,42,9,1,0.70193249,5.98905182,3.24755291248154,True,0.5555555555555556,5,0.7142857142857143,0.6842105263157895,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;HBOND:ALA228;HBOND:ARG351;HYDROPHOBIC:PHE575;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,13,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00697_out.sdf,3.6675764477376687,True,3.034851396691452,True,3.0299602307621143,True,6.896406238034415,False,7.132207933031677,False,3.5602518169365465,True,3.5897289591276866,True
REP_00015,nlrp3_7alv,42,9,1,0.689725578,5.98758078,1.0759200721993611,True,0.9545454545454546,5,0.7142857142857143,0.6842105263157895,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,13,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00015_out.sdf,3.4055475330701332,True,3.318941246843648,True,4.992670828324256,False,5.095953394606354,False,3.385350203450156,True,3.361940659797549,True,3.425246268518517,True
REP_08266,nlrp3_7alv,42,9,1,0.649643123,7.30954885,1.8071322521091593,True,0.7567567567567568,6,0.8571428571428571,0.8421052631578947,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,16,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08266_out.sdf,3.1604230729445177,True,2.9685302760794006,True,4.425745699879291,True,5.942018764696051,False,4.080196318806244,True,3.1752080246812207,True,3.2206504001521132,True
REP_08222,nlrp3_7alv,42,9,1,0.321309894,6.43205118,2.5369625036779473,True,0.7352941176470589,6,0.8571428571428571,0.7894736842105263,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,15,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08222_out.sdf,3.6713576507880625,True,3.1221851322431227,True,6.537899203872755,False,3.51164961236169,True,3.8980428422478886,True,3.614972614004147,True,3.142220075042485,True
REP_08210,nlrp3_7alv,42,9,1,0.815809846,7.53336573,1.3613942849321066,True,0.7567567567567568,7,1.0,0.9473684210526315,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG351;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,18,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08210_out.sdf,3.603760674628663,True,3.0440706299295965,True,3.2193690375599973,True,3.5333056759923873,True,3.019743532156328,True,4.046255305835259,True,2.9924581868423803,True
REP_04687,nlrp3_7alv,42,9,1,0.97669673,7.17908335,1.9859821128191444,True,0.7241379310344828,6,0.8571428571428571,0.8,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HBOND:TYR443;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04687_out.sdf,3.298674430737293,True,3.1124610840940705,True,4.242026048953496,True,6.06819231732153,False,2.715606930319629,True,3.477050617980702,True,2.8058376645843097,True
REP_04681,nlrp3_7alv,42,9,1,0.310914785,5.77180099,1.7169821767734623,True,0.9166666666666666,4,0.5714285714285714,0.5789473684210527,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:PHE575;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,11,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04681_out.sdf,3.132889081981681,True,2.7559190844434975,True,5.131756911623932,False,5.2080259215944755,False,4.929578582394238,False,3.463806143536326,True,2.7922483772042903,True
REP_08137,nlrp3_7alv,42,9,1,0.461462706,6.37455225,2.900804334420089,True,0.7647058823529411,5,0.7142857142857143,0.65,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ARG578;HBOND:TYR443;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,14,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08137_out.sdf,3.447582631352013,True,3.626921835386029,True,6.041703236670931,False,5.0490796190989125,False,3.0859534993256115,True,3.377233335142838,True,3.2234413287665142,True
REP_00153,nlrp3_7alv,42,9,1,0.475343734,5.77123022,2.7332599270102813,True,0.72,4,0.5714285714285714,0.5263157894736842,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;HBOND:ARG578;HYDROPHOBIC:PHE575;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,10,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00153_out.sdf,3.44964882270646,True,4.328689524555896,True,7.088882140366006,False,5.331456555201402,False,5.337085627943397,False,3.602903690081098,True,2.8126187086059167,True
REP_01147,nlrp3_7alv,42,9,1,0.769597828,6.02315283,0.9452613284503496,True,0.96875,6,0.8571428571428571,0.8947368421052632,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG351;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01147_out.sdf,3.1746990408541165,True,2.8423648604639085,True,2.884318116990566,True,5.806342394313308,False,3.6172215856925325,True,3.1350365229132433,True,2.8931666042590822,True
REP_06643,nlrp3_7alv,42,9,1,0.650032461,7.00301981,0.4036997303212426,True,0.96875,7,1.0,0.8947368421052632,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ARG351;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06643_out.sdf,3.340362255804013,True,3.4749692084966686,True,3.208713293518141,True,3.7392685113535222,True,2.6888082862115694,True,3.606328188060538,True,2.891407269825546,True
REP_05846,nlrp3_7alv,42,9,1,0.953264773,7.03478479,1.1109149612665012,True,1.0,7,1.0,0.9,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG351;HBOND:TYR443;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,19,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05846_out.sdf,3.667834919949377,True,2.793739787453354,True,3.1340839171917536,True,3.706582388130607,True,2.933049948432522,True,3.285947199819248,True,3.2406642837541835,True
REP_05864,nlrp3_7alv,42,9,1,0.281345606,6.69883728,4.871048475643837,True,0.6216216216216216,5,0.7142857142857143,0.631578947368421,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;HBOND:ARG578;HYDROPHOBIC:PHE575;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,12,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05864_out.sdf,3.380829927695283,True,3.7594798842393127,True,4.327090939649865,True,5.851337197598511,False,8.538051944091228,False,3.8258595112732534,True,3.0091151523329946,True
REP_07166,nlrp3_7alv,42,9,1,0.338287443,6.14112425,3.0900122525761553,True,0.6111111111111112,5,0.7142857142857143,0.631578947368421,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,12,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07166_out.sdf,3.7307184294717413,True,3.432763609688256,True,6.198738339371979,False,5.161923769293772,False,3.107351605467268,True,4.05715676305464,True,3.760852164071331,True
REP_05813,nlrp3_7alv,42,9,1,0.275421083,5.77333117,4.718852396375615,True,0.5588235294117647,5,0.7142857142857143,0.6842105263157895,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;HBOND:ALA228;HBOND:ARG351;HYDROPHOBIC:PHE575;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,13,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05813_out.sdf,3.4083283292546884,True,3.0657739642706843,True,3.0063527737110323,True,8.11812244302832,False,8.507616881359901,False,3.2918105960094324,True,3.601438184947788,True
REP_05763,nlrp3_7alv,42,9,1,0.297817111,6.53785563,1.7696639346832492,True,0.90625,7,1.0,0.7619047619047619,AROMATIC:PHE575;AROMATIC:TYR443;CLASH:ANY;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:TYR443;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,18,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05763_out.sdf,3.1427545242987205,True,2.563444752671665,True,2.9927442256230385,True,3.1749607871594208,True,2.061946895533449,True,2.939308422061217,True,2.6738115116814036,True
REP_05729,nlrp3_7alv,42,9,1,0.715363443,7.12674284,3.0486440529809777,True,0.6857142857142857,6,0.8571428571428571,0.7894736842105263,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,15,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05729_out.sdf,4.0524387719002135,True,3.435596745836143,True,5.829087235579856,False,3.72752853778479,True,3.193127776961011,True,3.7971218047357964,True,2.8773011660234626,True
REP_07702,nlrp3_7alv,42,9,1,0.46937421,6.78358793,2.0029084984967422,True,0.75,6,0.8571428571428571,0.8947368421052632,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG351;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07702_out.sdf,3.582739733779176,True,3.25679382215086,True,3.1846850707723062,True,5.23596113430954,False,3.797466787214866,True,3.335711168551621,True,3.0983190603938784,True
REP_07704,nlrp3_7alv,42,9,1,0.647723436,6.62993622,1.280756728921467,True,0.8461538461538461,6,0.8571428571428571,0.8421052631578947,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,16,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07704_out.sdf,3.662590067151947,True,3.3235165111670435,True,3.563831926452202,True,5.384378237085507,False,3.383680836012757,True,3.4398402579189633,True,2.8017487396267318,True
REP_00729,nlrp3_7alv,42,9,1,0.531196773,6.64506483,1.0346437088004685,True,0.9666666666666667,5,0.7142857142857143,0.7368421052631579,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,14,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00729_out.sdf,2.9865170349422225,True,3.3837881139338393,True,4.6191147420257925,False,4.5712057490338385,False,3.092789517571466,True,3.2884035640413707,True,2.5410486024474275,True
REP_07645,nlrp3_7alv,42,9,1,0.415969223,6.36953163,3.185082160790665,True,0.5172413793103449,5,0.7142857142857143,0.631578947368421,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,12,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07645_out.sdf,3.853572498344884,True,3.5654865025687537,True,5.961556340419841,False,3.3419343201206115,True,4.873248916277516,False,3.747471814437032,True,2.8780342249528585,True
